delta_time,packet_length,src_ip_int,src_ip_str,function_code,label,anomaly,threat_type
0.0,78,3232288276,192.168.206.20,2,Attack,-1,DoS ATTACK (High Volume)
0.000425100326538,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0078475475311279,79,3232288257,192.168.206.1,3,Attack,-1,Unknown Anomaly (Statistical Deviation)
4.57763671875e-05,76,3232288257,192.168.206.1,2,Attack,-1,DoS ATTACK (High Volume)
0.0423901081085205,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0006318092346191,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0622031688690185,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0003716945648193,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.043161392211914,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0426087379455566,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0624353885650634,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0425097942352294,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
7.152557373046875e-07,76,3232288257,192.168.206.1,2,Attack,-1,DoS ATTACK (High Volume)
0.0622925758361816,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.042853832244873,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.009357213973999,79,3232288257,192.168.206.1,4,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0005407333374023,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0621471405029296,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
7.152557373046875e-07,76,3232288257,192.168.206.1,2,Attack,-1,DoS ATTACK (High Volume)
0.0006046295166015,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004549026489257,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.000460147857666,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0002393722534179,78,3232288276,192.168.206.20,4,Attack,-1,DoS ATTACK (High Volume)
0.0,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.000586986541748,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004606246948242,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.0005664825439453,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0430388450622558,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0003716945648193,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004327297210693,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
2.384185791015625e-07,76,3232288257,192.168.206.1,2,Attack,-1,DoS ATTACK (High Volume)
0.0,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.000617504119873,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0005805492401123,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004880428314208,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004961490631103,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004749298095703,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0003552436828613,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.044670820236206,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.000701904296875,74,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0029561519622802,78,3232288306,192.168.206.50,5,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0001196861267089,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0472328662872314,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0001056194305419,66,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0146043300628662,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.0621905326843261,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0006153583526611,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0006444454193115,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0005671977996826,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004453659057617,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0295522212982177,66,3232288257,192.168.206.1,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.000795841217041,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0004518032073974,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.000706672668457,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004417896270751,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0005581378936767,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0007514953613281,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0006492137908935,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0284521579742431,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
2.384185791015625e-07,74,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0001559257507324,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0313706398010253,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0005924701690673,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0143544673919677,78,3232288306,192.168.206.50,5,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0005311965942382,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0002427101135253,66,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0007092952728271,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0006425380706787,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0005590915679931,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0623776912689209,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0003876686096191,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0002999305725097,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0356407165527343,66,3232288257,192.168.206.1,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0002708435058593,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0251355171203613,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.000298261642456,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0001769065856933,78,3232288276,192.168.206.20,4,Attack,-1,DoS ATTACK (High Volume)
0.0431475639343261,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0005476474761962,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0001676082611083,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004804134368896,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004706382751464,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.0005195140838623,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0426371097564697,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0039184093475341,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
2.384185791015625e-07,74,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0043995380401611,78,3232288306,192.168.206.50,5,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
2.384185791015625e-07,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0007233619689941,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
2.384185791015625e-07,66,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0011444091796875,66,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0001361370086669,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0468878746032714,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0007610321044921,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0002012252807617,78,3232288276,192.168.206.20,4,Attack,-1,DoS ATTACK (High Volume)
0.00034761428833,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.0005214214324951,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0427305698394775,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0006885528564453,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0002448558807373,78,3232288276,192.168.206.20,3,Attack,-1,DoS ATTACK (High Volume)
0.0,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.0,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.0007307529449462,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
